network_group,negative_protocol,embedding,clf,auroc_mean,auroc_std,auroc_min,auroc_max,auroc_count,auprc_mean,auprc_std,auprc_min,auprc_max,auprc_count,auprc_lift_mean,auprc_lift_std,auprc_lift_min,auprc_lift_max,auprc_lift_count,precision_at_k_mean,precision_at_k_std,precision_at_k_min,precision_at_k_max,precision_at_k_count,recall_at_k_mean,recall_at_k_std,recall_at_k_min,recall_at_k_max,recall_at_k_count,f1_mean,f1_std,f1_min,f1_max,f1_count,specificity_mean,specificity_std,specificity_min,specificity_max,specificity_count,random_auprc_baseline_mean,random_auprc_baseline_std,random_auprc_baseline_min,random_auprc_baseline_max,random_auprc_baseline_count,test_positive_ratio_mean,test_positive_ratio_std,test_positive_ratio_min,test_positive_ratio_max,test_positive_ratio_count,test_negative_to_positive_ratio_mean,test_negative_to_positive_ratio_std,test_negative_to_positive_ratio_min,test_negative_to_positive_ratio_max,test_negative_to_positive_ratio_count,delta_auprc_vs_baseline_mean,delta_auprc_vs_baseline_std,delta_auprc_vs_baseline_min,delta_auprc_vs_baseline_max,delta_auprc_vs_baseline_count,lift_ratio_vs_baseline_mean,lift_ratio_vs_baseline_std,lift_ratio_vs_baseline_min,lift_ratio_vs_baseline_max,lift_ratio_vs_baseline_count,delta_precision_at_k_vs_baseline_mean,delta_precision_at_k_vs_baseline_std,delta_precision_at_k_vs_baseline_min,delta_precision_at_k_vs_baseline_max,delta_precision_at_k_vs_baseline_count,delta_recall_at_k_vs_baseline_mean,delta_recall_at_k_vs_baseline_std,delta_recall_at_k_vs_baseline_min,delta_recall_at_k_vs_baseline_max,delta_recall_at_k_vs_baseline_count,test_cosine_delta_mean,test_cosine_delta_std,test_cosine_delta_min,test_cosine_delta_max,test_cosine_delta_count,test_l2_delta_mean,test_l2_delta_std,test_l2_delta_min,test_l2_delta_max,test_l2_delta_count,test_pos_cosine_mean_mean,test_pos_cosine_mean_std,test_pos_cosine_mean_min,test_pos_cosine_mean_max,test_pos_cosine_mean_count,test_neg_cosine_mean_mean,test_neg_cosine_mean_std,test_neg_cosine_mean_min,test_neg_cosine_mean_max,test_neg_cosine_mean_count,test_pos_l2_mean_mean,test_pos_l2_mean_std,test_pos_l2_mean_min,test_pos_l2_mean_max,test_pos_l2_mean_count,test_neg_l2_mean_mean,test_neg_l2_mean_std,test_neg_l2_mean_min,test_neg_l2_mean_max,test_neg_l2_mean_count
Non-Specific,tf_stratified_1to10,scGPT_human,lr,0.7086451490623489,0.048673386435956575,0.5877417562995506,0.7630434782608696,12,0.30855824358532463,0.07362715994105677,0.1669750113801026,0.4573154134589912,12,3.2546578718612142,0.8862330922806249,1.44262261384921,5.030469548048903,12,0.32348883427321823,0.06629948291630185,0.186335403726708,0.4242424242424242,12,0.32348883427321823,0.06629948291630185,0.186335403726708,0.4242424242424242,12,0.3153879586861811,0.08520240237370534,0.1428571428571428,0.4266666666666667,12,0.9318120518760153,0.03422284400142325,0.8569105691056911,0.9818181818181818,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,0.01854178597102687,0.09803347184222518,-0.21380200347667583,0.17499594109991407,12,1.1143210771131051,0.31437067206413905,0.5977594816806758,1.6425804079379365,12,0.009315316325787497,0.07991847530063068,-0.18181818181818182,0.1379310344827586,12,0.009315316325787497,0.07991847530063068,-0.18181818181818182,0.1379310344827586,12,0.11340027411157882,0.043042842072484225,0.0637356042861938,0.2007025182247162,12,0.14320188760757444,0.08663372858040329,0.0622274875640869,0.3329073190689087,12,0.13779508322477338,0.051748635900025826,0.0770670771598815,0.2366579622030258,12,0.02439480911319451,0.013539560514183034,0.0106049859896302,0.0571053549647331,12,2.0188401440779367,0.079099675896485,1.8883479833602903,2.118883848190308,12,2.162042031685511,0.0722927025327035,1.990098118782044,2.229982852935791,12
Non-Specific,tf_stratified_1to10,scGPT_human,mlp,0.7276631242744181,0.06417528616229579,0.6104576561163387,0.8061895318790938,12,0.38194980787556077,0.0914993630888319,0.1978204719927241,0.5090341748288782,12,4.038543484466737,1.1203098737109825,1.770964225458674,5.599375923117662,12,0.37470128328591784,0.09117735866156915,0.1666666666666666,0.5116279069767442,12,0.37470128328591784,0.09117735866156915,0.1666666666666666,0.5116279069767442,12,0.2765154212791265,0.11658409468983721,0.0,0.4090909090909091,12,0.9903777573380891,0.0073025311202223695,0.978441127694859,1.0,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,0.05943226256300508,0.0930891448005868,-0.15621858568806407,0.19976788350352653,12,1.2178476575484052,0.29801757029813525,0.6452720351991212,1.7529415198124898,12,0.06281458418808684,0.0843422348070051,-0.09090909090909088,0.2051282051282052,12,0.06281458418808684,0.0843422348070051,-0.09090909090909088,0.2051282051282052,12,0.11340027411157882,0.043042842072484225,0.0637356042861938,0.2007025182247162,12,0.14320188760757444,0.08663372858040329,0.0622274875640869,0.3329073190689087,12,0.13779508322477338,0.051748635900025826,0.0770670771598815,0.2366579622030258,12,0.02439480911319451,0.013539560514183034,0.0106049859896302,0.0571053549647331,12,2.0188401440779367,0.079099675896485,1.8883479833602903,2.118883848190308,12,2.162042031685511,0.0722927025327035,1.990098118782044,2.229982852935791,12
Non-Specific,tf_stratified_1to10,scconcept,lr,0.6093658057572743,0.05292705144606014,0.5284562038293381,0.6800460223537146,12,0.18649259238183333,0.02755549557395528,0.1326823102480732,0.2221682683748497,12,1.9554038447975077,0.3579373507119471,1.3449161447872884,2.443850952123347,12,0.21532901175579797,0.038618789640523184,0.1363636363636363,0.2727272727272727,12,0.21532901175579797,0.038618789640523184,0.1363636363636363,0.2727272727272727,12,0.1995148489361703,0.07424261975769152,0.0,0.2830188679245283,12,0.9151914184378662,0.03632697841108679,0.8642276422764228,0.990909090909091,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,-0.10352386523246444,0.08632205685269216,-0.33025885884033973,-0.015180710654219581,12,0.6814047728441318,0.16887918762544843,0.37866113320131267,0.9094310082738527,12,-0.09884450619163282,0.09090716343548816,-0.2727272727272727,0.06896551724137931,12,-0.09884450619163282,0.09090716343548816,-0.2727272727272727,0.06896551724137931,12,0.0526944559581655,0.03849009613521457,0.008089046459645,0.1233605095185339,12,0.9716728528340658,1.235365090394109,-0.1545276641845703,3.564861297607422,12,0.05730077554471786,0.038883994324628704,0.0113355321809649,0.1248378753662109,12,0.004606319586552325,0.0028697471174873547,0.0006305931019596,0.0101815136149525,12,29.843911329905193,1.114918113211237,28.1187686920166,31.435829162597656,12,30.815584182739258,0.8256583160773682,28.536052703857425,31.683629989624023,12
Non-Specific,tf_stratified_1to10,scconcept,mlp,0.580908297742264,0.06719692378566339,0.4809917355371901,0.674406315024606,12,0.16727443298012337,0.0477631046286333,0.1031631516834319,0.2492029333060028,12,1.7543810322825655,0.5486160427643281,1.045699219336606,2.741232266366031,12,0.17611066534728068,0.05855372425250273,0.0909090909090909,0.2564102564102564,12,0.17611066534728068,0.05855372425250273,0.0909090909090909,0.2564102564102564,12,0.05630966269698167,0.05616012820665813,0.0,0.141025641025641,12,0.9966979071192026,0.00451147537358489,0.9875968992248062,1.0,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,-0.15524311233243232,0.10135818275302225,-0.3295615384317142,-0.016113665987493586,12,0.5522719351695874,0.21211382480068802,0.2516595045997738,0.939266272708145,12,-0.13577603375055033,0.09689814396544763,-0.2727272727272727,0.02564102564102569,12,-0.13577603375055033,0.09689814396544763,-0.2727272727272727,0.02564102564102569,12,0.0526944559581655,0.03849009613521457,0.008089046459645,0.1233605095185339,12,0.9716728528340658,1.235365090394109,-0.1545276641845703,3.564861297607422,12,0.05730077554471786,0.038883994324628704,0.0113355321809649,0.1248378753662109,12,0.004606319586552325,0.0028697471174873547,0.0006305931019596,0.0101815136149525,12,29.843911329905193,1.114918113211237,28.1187686920166,31.435829162597656,12,30.815584182739258,0.8256583160773682,28.536052703857425,31.683629989624023,12
Non-Specific,tf_stratified_1to10,scconcept_encoded,lr,0.592470315797637,0.05964804233861988,0.4560165383518677,0.6771102117088207,12,0.15560884597920474,0.025438100909564804,0.1128860202426191,0.1941573333669945,12,1.63845137362756,0.35015251204908293,1.0105986574101145,2.13573066703694,12,0.1753556346936713,0.04967071971500309,0.119047619047619,0.2727272727272727,12,0.1753556346936713,0.04967071971500309,0.119047619047619,0.2727272727272727,12,0.16872685173641147,0.038880559995654734,0.1176470588235294,0.2535211267605634,12,0.914918881906949,0.0213042134157225,0.8832335329341318,0.9545454545454546,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,-0.13440761163509304,0.09499073841709113,-0.3693281286369623,0.026268539510482303,12,0.5819644092595913,0.22205009075653456,0.3051574097665348,1.1567196155551227,12,-0.13881788325375946,0.07333017837014097,-0.2727272727272727,0.0,12,-0.13881788325375946,0.07333017837014097,-0.2727272727272727,0.0,12,0.06622376261899864,0.033418392028427515,0.0212800130248069,0.1296238154172897,12,1.1990246772766113,1.1074314267727994,-0.2150440216064453,3.559751510620117,12,0.1793781264374653,0.07826818101487802,0.1004130467772483,0.364502876996994,12,0.11315436381846662,0.07205598356135016,0.0484704971313476,0.30266273021698,12,24.801204681396484,2.034048000830593,20.764970779418945,26.984643936157227,12,26.000229358673096,2.367078331603218,20.5499267578125,27.76032066345215,12
Non-Specific,tf_stratified_1to10,scconcept_encoded,mlp,0.6067547055386864,0.06660174705387427,0.4738406658739596,0.7121083124855375,12,0.17386220035290342,0.039597225517409504,0.1109983756602392,0.2395481357402434,12,1.8223348689126293,0.46134247575165166,1.2209821322626315,2.5580943254596793,12,0.196245806582205,0.06315338780304547,0.0869565217391304,0.2773722627737226,12,0.196245806582205,0.06315338780304547,0.0869565217391304,0.2773722627737226,12,0.07416383778590496,0.06668449161885771,0.0,0.1818181818181818,12,0.9904705298030322,0.007620597339900833,0.9794933655006032,1.0,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,-0.1486553449596523,0.08367570301228665,-0.31911464933280137,-0.0427094388810329,12,0.5627916000295812,0.16327891360723748,0.3459678780923403,0.8250962650479534,12,-0.11564089251562602,0.09051311807767438,-0.27131782945736427,0.02564102564102569,12,-0.11564089251562602,0.09051311807767438,-0.27131782945736427,0.02564102564102569,12,0.06622376261899864,0.033418392028427515,0.0212800130248069,0.1296238154172897,12,1.1990246772766113,1.1074314267727994,-0.2150440216064453,3.559751510620117,12,0.1793781264374653,0.07826818101487802,0.1004130467772483,0.364502876996994,12,0.11315436381846662,0.07205598356135016,0.0484704971313476,0.30266273021698,12,24.801204681396484,2.034048000830593,20.764970779418945,26.984643936157227,12,26.000229358673096,2.367078331603218,20.5499267578125,27.76032066345215,12
Non-Specific,tf_stratified_1to10,v4_bias_rec_best,lr,0.69819216813839,0.05829680120286162,0.576953236384374,0.7526463452650412,12,0.28770782695975133,0.11987230187890875,0.1557884406731735,0.6238868689450086,12,3.05188374317741,1.3879418386300981,1.3946774688836494,6.8627555583950945,12,0.3079728413155972,0.12467567191477262,0.119047619047619,0.6363636363636364,12,0.3079728413155972,0.12467567191477262,0.119047619047619,0.6363636363636364,12,0.27236329687837846,0.07170226909652541,0.1265822784810126,0.3724696356275304,12,0.9288161866852421,0.030170297299660188,0.8938640132669984,1.0,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,-0.0023086306545464508,0.048443748235995523,-0.0905674392143378,0.09235910448706264,12,0.9804724011560152,0.17218302852896164,0.6323715136992393,1.2545902713069284,12,-0.00620067663183356,0.07489063296458706,-0.119047619047619,0.1379310344827586,12,-0.00620067663183356,0.07489063296458706,-0.119047619047619,0.1379310344827586,12,0.14207660158475235,0.04735420889384776,0.0737906992435455,0.2254714295268058,12,0.12907243768374121,0.06183569919282528,0.0535929203033447,0.2421193122863769,12,0.1711394923428694,0.06850058858839986,0.087150365114212,0.3147524297237396,12,0.029062890758116997,0.026640971342691538,-0.0022296791430562,0.0923220738768577,12,1.4855291446050007,0.05606758919097222,1.4166560173034668,1.5772194862365725,12,1.614601582288742,0.05668572236581512,1.494441270828247,1.7059046030044556,12
Non-Specific,tf_stratified_1to10,v4_bias_rec_best,mlp,0.7099921534250232,0.0772797995813593,0.574244368406045,0.8177813833303288,12,0.30229390434083037,0.09570185226004138,0.181303671113821,0.4401660645109726,12,3.1770488016018867,1.065825806230136,1.623099531876113,4.841826709620699,12,0.3258773560619641,0.07339298909504703,0.2307692307692307,0.4573643410852713,12,0.3258773560619641,0.07339298909504703,0.2307692307692307,0.4573643410852713,12,0.16009787964089972,0.13264301191411668,0.0,0.3434343434343434,12,0.9918383581737288,0.008856508063181164,0.9734660033167496,1.0,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,-0.020223640971725357,0.08465895492391412,-0.2307453891962105,0.08372283254855106,12,0.9496209340507334,0.22888153749090967,0.476042866882693,1.2566136704517126,12,0.013990656964133109,0.06190517958594692,-0.09090909090909088,0.13138686131386862,12,0.013990656964133109,0.06190517958594692,-0.09090909090909088,0.13138686131386862,12,0.14207660158475235,0.04735420889384776,0.0737906992435455,0.2254714295268058,12,0.12907243768374121,0.06183569919282528,0.0535929203033447,0.2421193122863769,12,0.1711394923428694,0.06850058858839986,0.087150365114212,0.3147524297237396,12,0.029062890758116997,0.026640971342691538,-0.0022296791430562,0.0923220738768577,12,1.4855291446050007,0.05606758919097222,1.4166560173034668,1.5772194862365725,12,1.614601582288742,0.05668572236581512,1.494441270828247,1.7059046030044556,12
Non-Specific,tf_stratified_1to10,v4_plain_best,lr,0.7038268028205579,0.05833338053904922,0.6266395779868834,0.7958677685950414,12,0.28600336156491013,0.10517448691789093,0.1478881882763396,0.550544499884622,12,3.0288257048798495,1.232269682563131,1.3239513998072316,6.055989498730842,12,0.3044836339526727,0.08569024837038271,0.1428571428571428,0.4545454545454545,12,0.3044836339526727,0.08569024837038271,0.1428571428571428,0.4545454545454545,12,0.30658315342331977,0.10060893914823497,0.1234567901234567,0.5333333333333333,12,0.9305482718688074,0.029000628694747323,0.8888888888888888,1.0,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,-0.004013096049387627,0.05118182472615569,-0.09846769161117169,0.10782583488814096,12,0.9863126656790566,0.19726597306655233,0.6003030589075727,1.3819284372669811,12,-0.009689883994758022,0.05002838398674496,-0.0952380952380952,0.06896551724137931,12,-0.009689883994758022,0.05002838398674496,-0.0952380952380952,0.06896551724137931,12,0.13487667322624472,0.04489237986240669,0.0735146924853324,0.2175406776368618,12,0.12801400820414222,0.06419258021110605,0.0597100257873535,0.2569319009780884,12,0.1645215358585119,0.06262945401369356,0.0875632315874099,0.2779949903488159,12,0.029644862632267132,0.021618797103830606,0.0073908097110688,0.0804347395896911,12,1.4777942299842834,0.05591993814073416,1.3876904249191284,1.5520920753479004,12,1.6058082381884258,0.05433756602926015,1.4830549955368042,1.6866445541381836,12
Non-Specific,tf_stratified_1to10,v4_plain_best,mlp,0.7155961861432169,0.06699950546276975,0.5747863247863247,0.821296797067484,12,0.3242298148130139,0.07595751699680031,0.2253383926066794,0.4365430370555317,12,3.4077369282522922,0.8879868773184437,1.9751272825132977,4.704204443789553,12,0.3273783745589574,0.06317419985587855,0.2422360248447205,0.4157303370786517,12,0.3273783745589574,0.06317419985587855,0.2422360248447205,0.4157303370786517,12,0.19936961383755514,0.12720899515864592,0.0,0.384180790960452,12,0.9907837544939091,0.009012933256304064,0.9751243781094528,1.0,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,0.0017122695004581634,0.08237350643898009,-0.21505143055190648,0.0723726970538971,12,1.0361671286480199,0.22672285325026686,0.5116793821221756,1.2908085175561297,12,0.015491675461126378,0.06922834657071536,-0.09090909090909088,0.103448275862069,12,0.015491675461126378,0.06922834657071536,-0.09090909090909088,0.103448275862069,12,0.13487667322624472,0.04489237986240669,0.0735146924853324,0.2175406776368618,12,0.12801400820414222,0.06419258021110605,0.0597100257873535,0.2569319009780884,12,0.1645215358585119,0.06262945401369356,0.0875632315874099,0.2779949903488159,12,0.029644862632267132,0.021618797103830606,0.0073908097110688,0.0804347395896911,12,1.4777942299842834,0.05591993814073416,1.3876904249191284,1.5520920753479004,12,1.6058082381884258,0.05433756602926015,1.4830549955368042,1.6866445541381836,12
Non-Specific,tf_stratified_1to10,v4_type_pe_best,lr,0.7004982756692146,0.05752419719744171,0.5919232962646136,0.7712758027134358,12,0.29487416640456504,0.06645643364900695,0.1655009943178469,0.4138000361876606,12,3.1136295938672753,0.8375907321263704,1.4816279491312019,4.551800398064267,12,0.3147192457346691,0.06543877273048428,0.1904761904761904,0.4545454545454545,12,0.3147192457346691,0.06543877273048428,0.1904761904761904,0.4545454545454545,12,0.31836834416865195,0.06844175252057252,0.1927710843373494,0.4705882352941176,12,0.9322126473366459,0.02653396725479664,0.8888888888888888,0.9818181818181818,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,0.004857708790267266,0.06853552525416728,-0.11772772827028533,0.12706835687526657,12,1.0571383200456343,0.2647635639471495,0.6717964044268657,1.617869885450757,12,0.0005457277872383398,0.06718987642153684,-0.09090909090909094,0.1379310344827586,12,0.0005457277872383398,0.06718987642153684,-0.09090909090909094,0.1379310344827586,12,0.13516120309941468,0.05170811995575476,0.0714630177244544,0.2328644916415214,12,0.12938341498374936,0.06618212014828537,0.0588408708572387,0.2683637142181396,12,0.16914058973391846,0.07101170465809702,0.0869600251317024,0.306522935628891,12,0.03397938663450377,0.02241551697077592,0.0093547627329826,0.0844162479043006,12,1.4841833710670471,0.05761553559731012,1.4094473123550415,1.5643759965896606,12,1.6135667860507965,0.054380122861234705,1.493297815322876,1.7067978382110596,12
Non-Specific,tf_stratified_1to10,v4_type_pe_best,mlp,0.698416980662369,0.10785714512320677,0.4765755053507729,0.8320653806862568,12,0.3222687316780262,0.1104760532989792,0.1047124564253187,0.4706873221481168,12,3.3963787559920977,1.2482993476000002,1.151837020678506,5.177560543629285,12,0.3392999959916508,0.12294058651301523,0.1034482758620689,0.4961240310077519,12,0.3392999959916508,0.12294058651301523,0.1034482758620689,0.4961240310077519,12,0.2217522385924009,0.16744779285418587,0.0,0.4761904761904761,12,0.9895706984761028,0.012743209249017232,0.9545454545454546,1.0,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,0.09623965111254697,0.008609799069753985,0.0909090909090909,0.115744069015097,12,9.458854060449264,0.8320156482089186,7.639751552795031,10.0,12,-0.0002488136345294827,0.08447024300972938,-0.17459785015681592,0.129906161361721,12,1.0023173602545827,0.2911589954432848,0.37489650026404137,1.4923761407435503,12,0.02741329689381976,0.09106522761097968,-0.1724137931034483,0.2173913043478261,12,0.02741329689381976,0.09106522761097968,-0.1724137931034483,0.2173913043478261,12,0.13516120309941468,0.05170811995575476,0.0714630177244544,0.2328644916415214,12,0.12938341498374936,0.06618212014828537,0.0588408708572387,0.2683637142181396,12,0.16914058973391846,0.07101170465809702,0.0869600251317024,0.306522935628891,12,0.03397938663450377,0.02241551697077592,0.0093547627329826,0.0844162479043006,12,1.4841833710670471,0.05761553559731012,1.4094473123550415,1.5643759965896606,12,1.6135667860507965,0.054380122861234705,1.493297815322876,1.7067978382110596,12
